news,company,sentiment,inference probability,sentiment confidence
Guidewire GWRE 83.21 1.7 HH&L Acqn HHLA.U 10.49 0.5 Harmonic 17.77 0.1 HLIT Heska ... HSKA 119.87 HitekGlobal 10.62 8.6 HKIT Hovnanian 95.99 -10.5 HOV IntegralAd 19.00 0.9 IAS IntegratedWellA WEL 11.68 0.3 JawsMustangA JWSM 10.87 0.9 Kopin 2.30 6.9 LearnCWInvtA LCW 10.60 0.5 ManhattanAssoc MANH 181.91 1.3 MeridianLink MLNK 19.50 2.3 MetalsAcqnWt MTAL.WS 1.18 2.8 Microsoft MSFT 335.94 -0.9 monday.com MNDY 181.50 7.8 MoneyGram ... 11.00 MGI OakWoodsAcqnA OAKU 10.21 ... OceanTechI OTECU 11.10 6.5 Oracle ORCL 106.49 0.8 P&FIndustries 6.55 0.7 PFIN ParkCity 8.03 2.9 PCYG PharmaCyteBiotech PMCB 3.17 0.6 PonoCapitalThree PTHR 10.80 0.1 RiceAcqnII RONI.U 11.37 4.1 RockwellMedical RMTI 3.40 23.0 Salesforce CRM 225.00 2.1 SaratogaInvt 28.14 0.6 SAR Smartsheet SMAR 49.78 3.1 SocialLvgI SLACU 10.28 0.8 SouthernNts2020C SOJE 21.12 1.8 SunCarTechA 43.05 120.9 SDA ,Oracle,positive,0.5622237920761108,0.12444758415222168
AtlanticaSust 23.80 -0.8 AY AtmusFiltration ATMU 20.05 -4.3 Auddia AUUDW 0.07 -17.5 AultAlliance 11.07 -3.7 AULT AuroraCannabis ACB 0.50 -3.8 AuroraMobile 0.27 3.9 JG Avangrid 36.81 2.1 AGR BarkWt 0.09 -16.0 BARK.WS BRP Group 19.26 1.4 BRP BallardPower 3.98 -2.3 BLDP Barnes&NobleEduc BNED 1.25 0.7 BassettFurniture BSET 13.51 -1.7 BaudaxBio 0.50 1.2 BXRX BeautyHealth 7.71 -1.8 SKIN BeliteBio 14.22 -31.1 BLTE Berry(bry) 6.23 -0.6 BRY BetterChoice 0.29 -17.1 BTTR BigLots 4.78 -7.0 BIG Biocept 1.99 -0.9 BIOC BiodexaPharm BDRX 0.08 -38.1 BionanoGenomWt BNGOW 0.03 ... BirdGlobal 1.89 -5.1 BRDS BitdeerTech 4.60 -2.2 BTDR BitNileMetaverse BNMV ... 0.99 BlinkCharging 6.58 -2.5 BLNK BrightScholar 1.61 ... BEDU BritishAmTob 31.64 -1.9 BTI Bumble 14.74 -6.1 BMBL CISO Global 0.17 -7.7 CISO CNB FinPA 16.43 -2.7 CCNE CSG Systems 47.04 0.4 CSGS CVS Health 66.34 1.3 CVS Cactus 31.37 -3.2 WHD Caleres 17.21 -3.6 CAL CaliberCos 2.47 -12.2 CWD CanooWt GOEVW 0.07 1.3 CanopyGrowth CGC 0.80 -1.8 Capri 34.58 -11.3 CPRI CapstoneGreen CGRN 1.11 2.7 CaraTherap 3.17 -7.6 CARA CaravelleIntl 0.59 -0.4 CACO Carter's 60.68 -1.4 CRI ,CVS,positive,0.5622237920761108,0.12444758415222168
Cato 7.91 -4.0 CATO Centene 61.34 0.7 CNC Children'sPlace PLCE 15.00 -7.8 CitiTrends 14.43 -3.6 CTRN ClearwayEnergyC CWEN 28.38 -0.5 ClearwayEnergyA CWEN.A 27.37 -1.4 Codexis 2.21 -6.0 CoffeeHolding 1.47 -8.7 CoherusBioSci CHRS 3.60 -1.4 CommerceBcshrs CBSH 47.05 -1.6 ComstockRscs CRK 9.15 0.7 Costamare 7.71 -4.7 CreditSuisse 0.82 -3.1 CrescentEnergy CRGY 9.26 -2.7 CumberlandPharm CPIX 1.54 1.3 Cybin 0.26 -4.9 CYBN DZS 5.95 -6.3 DZSI DaqoNewEnergy DQ 35.70 -2.6 Datasea 0.80 -5.2 DTSS DaveWt DAVEW 0.01 -3.2 DesignerBrands DBI 6.24 -3.8 DineBrands 59.31 -0.8 DIN Dingdong 2.26 -1.7 DDL DominionEner D 49.39 1.1 Domino's 285.84 -0.5 DPZ Dun&Bradstreet DNB 9.50 4.6 E-HomeHousehold EJH 0.16 -21.0 EagleBulkShip EGLE 39.16 -4.8 ElancoAnimal 7.88 0.9 ELAN EledonPharm ELDN 1.65 20.0 ElliottOppIIWt 0.01 -72.5 EOCW.WS Emcore 0.74 -4.8 EMKR Emeren 3.28 -1.5 SOL EnantaPharma ENTA 22.80 -1.3 Energous 0.29 -1.6 WATT Enhabit 10.51 -0.7 EHAB EnsysceBio 2.28 0.4 ENSC Envista 31.20 -3.3 NVST Equinor 25.23 -2.5 EQNR EsteeLauder 182.34 -4.1 EL EtaoInternational ETAO 0.42 7.5 ExcelerateEner EE 18.27 -0.4 ,Domino's,positive,0.5622237920761108,0.12444758415222168
FG 1.67 -4.3 FGH FNCB Bancorp FNCB 5.47 2.4 FRP Holdings 52.45 -2.2 FRPH FarmerBros 1.75 -4.8 FARM FinwardBancorp FNWD 21.75 -3.0 FirstSeacoastBncp FSEA 7.90 -1.4 FirstWaveBio 1.77 -5.6 FWBI FiverrIntl 25.76 -0.7 FVRR FortressBioPfdA FBIOP 16.05 -1.4 FrontierComms FYBR 14.84 -6.8 GT Biopharma GTBP 0.18 -10.6 Gaucho 0.58 -0.7 VINO GenerationIncm GIPR 3.94 0.7 Genesco 17.95 -1.9 GCO GeniusBrands GNUS 2.34 -4.8 GetaroundWt 0.02 -4.8 GETR.WS GlbNetLeasePfdA GNLpA 18.33 0.6 GolarLNG 19.80 -4.0 GLNG GoldenMinerals AUMN 0.11 -27.5 GoldenOcean 6.99 -4.1 GOGL GranTierraEner GTE 5.07 -2.7 GroveCollabWt GROV.WS 0.01 -64.3 HainCelestial 12.17 -3.6 HAIN HarborCustomWt HCDIW 0.00 -36.2 HawthornBcsh HWBK 18.00 -1.1 HlthcrTrAmerPfdA HTIA 15.48 -1.6 HeliogenWt 0.03 -34.1 HLGN.WS Hibbett 35.80 -7.4 HIBB HighPeakEner HPK 11.96 -7.9 HimalayaShipping HSHP 4.85 -4.3 Honest ... 1.40 HNST HoraceMannEdu HMN 30.01 -4.3 Hydrofarm HYFM 0.87 -2.5 ICL Group 5.43 -2.7 ICL InvoBioScience INVO 0.23 -15.1 IndependentBank INDB 43.28 -2.8 Ingevity 46.52 -4.5 NGVT Inogen 10.28 -4.5 INGN InovioPharm 0.56 1.4 INO Inpixon 0.19 -13.0 INPX IntegraLifeSci 37.44 -0.9 IART IntlPaper 29.41 -2.3 IP IntrepidPotash IPI 17.56 -5.0 ,Hibbett,positive,0.5622237920761108,0.12444758415222168
IntuitiveMachinesA LUNR 6.60 1.0 Investar 10.71 -2.5 ISTR Invitae 1.02 1.9 NVTA JD.com 31.57 1.6 JD Jewett-Cameron JCTCF 4.65 -3.3 HancockHdgEquity HEQ 10.11 -0.9 KaryopharmTherap KPTI 2.19 1.8 KatapultWt KPLTW 0.03 -21.7 KenonHoldings KEN 25.32 -1.9 Kenvue 24.99 -2.5 KeurigDrPepper KDP 30.70 0.4 Knightscope 0.36 -4.6 KSCP Kohl's 18.22 -3.6 KSS LCNB 13.54 -4.3 LCNB L3HarrisTech 174.55 -0.2 LHX LairdSuperfood LSF 0.65 -7.1 Lands'End 6.20 -9.0 LE Largo 3.62 -3.3 LGO Leafly 0.28 -9.2 LFLY LionGroup 0.09 -7.0 LGHL LivePerson 3.54 -2.4 LPSN LogisticsInnovWt LITTW 0.00 -35.3 LordstownMotors RIDE 3.19 -0.9 LufaxHolding 1.23 -0.8 LumiraDx 0.33 -5.3 Macy's 13.42 -3.7 MagicSoftware MGIC 11.93 -4.4 MaravaiLifeSci MRVI 11.59 4.5 MariaDBWt 0.13 -17.7 MRDB.WS MatinasBioPharma MTNB 0.38 -4.2 Medifast 78.41 -2.7 MED micromobility.com MCOM 0.33 -5.8 MillerKnoll MLKN 13.40 -5.0 ModivCare MODV 43.32 -4.1 MonogramOrtho MGRM 4.02 -11.6 Mosaic 31.76 -3.6 MOS NIO 7.15 1.6 NIO NaborsIndustries NBR 83.05 -3.5 NaviosMaritime NMM 19.23 -5.6 NektarTherap NKTR 0.58 -6.9 NemauraMedical NMRD 0.50 -5.7 NewbrgrBrmHY Rt NHSr 0.03 22.9 ,Kohl's,positive,0.5622237920761108,0.12444758415222168
RandCapital RAND 12.62 2.7 Renren 0.88 -3.2 RENN ReToEcoSol 1.37 -2.7 RETO RetractableTechs RVP 1.08 -2.7 Revolve 15.10 -5.2 RVLV RobertHalf 64.65 -2.6 RHI SBA Comm ... SBAC 218.61 Sabre 3.00 -2.5 SABR Sabre6.5%Pfd SABRP 44.64 -1.4 SangamoTherap SGMO 1.12 -2.2 Sasol 11.56 -1.8 SSL SCWorx 0.25 -1.9 WORX SealedAir 37.44 -4.8 SEE SeanergyMaritime SHIP 4.03 -4.7 SendasDistrib ASAI 10.44 -3.7 SenecaFoods A SENEA 46.01 -4.9 SenecaFoods B SENEB 45.71 -5.4 SentiBiosciences SNTI 0.86 -7.0 ServisFirst 40.27 -3.6 SFBS ShiftPixy 2.05 -6.8 PIXY SmartforLife 1.25 0.7 SMFL SocietyPass 0.60 -4.7 SOPA Sohu.com SOHU 11.12 -0.9 SouthernStBcsh SSBK 19.86 -0.6 SpartanNash 22.81 -2.1 SPTN SportsmansWrhs SPWH 4.33 -17.5 StrongGlbEnt 3.13 -3.6 SGE SunOpta 6.52 -2.0 STKL TFF Pharm 0.46 -4.9 TFFP TraconPharm TCON 0.55 0.1 TTEC 30.77 2.1 TTEC T2Biosystems TTOO 0.09 -33.2 TXO Partners 20.61 1.8 TXO TandemDiabetes TNDM 25.68 -2.3 TangoTherap 2.47 -2.2 Target 130.63 -2.2 TaskUs 10.37 1.9 TempoAutoWt TMPOW 0.03 -13.0 3M MMM 93.19 -2.9 TidewaterWtB TDW.WS.B 0.06 -38.9 TilrayBrands 1.66 -8.7 TivicHealth 0.10 0.8 ,Target,positive,0.5622237920761108,0.12444758415222168
Artisan Funds IntlVal Inst Baird Funds AggBdInst CorBdInst BlackRock Funds HiYldBd Inst BlackRock Funds III iShS&P500IdxK 494.16 +0.04 10.3 BlackRock Funds Inst EqtyDivd StratIncOpptyIns Bridge Builder Trust CoreBond 8.91 CorePlusBond 8.79 Intl Eq 11.68 LargeCapGrowth 19.52 LargeCapValue 14.95 MunicipalBond 9.73 Calamos Funds MktNeutI Columbia Class I DivIncom I Dimensional Fds 5GlbFxdInc ,BlackRock,positive,0.5622237920761108,0.12444758415222168
SAIUSQtyIdx 17.12 -0.08 11.8 SrsEmrgMkt 4.5 16.32 -0.20 SrsGlobal 6.3 13.13 -0.11 SrsGroCoRetail 17.33 +0.08 25.9 SrsIntlGrw 15.95 -0.12 11.9 SrsIntlVal 5.4 10.57 -0.08 TotalBond 2.6 9.42 +0.06 Fidelity SAI TotalBd U.S.TreBdIdx First Eagle Funds GlbA Franklin A1 IncomeA1 2.25 FrankTemp/Frank Adv IncomeAdv FrankTemp/Franklin A Growth A RisDv A Guggenheim Funds Tru TotRtnBdFdClInst 23.51 +0.15 Harbor Funds CapApInst Harding Loevner IntlEq Invesco Funds A EqIncA Invesco Funds Y DevMktY JHF III DispVal DispValMCI John Hancock BondR6 JPMorgan I Class CoreBond EqInc LgCpGwth JPMorgan R Class ,Franklin,positive,0.5622237920761108,0.12444758415222168
SAIUSQtyIdx 17.12 -0.08 11.8 SrsEmrgMkt 4.5 16.32 -0.20 SrsGlobal 6.3 13.13 -0.11 SrsGroCoRetail 17.33 +0.08 25.9 SrsIntlGrw 15.95 -0.12 11.9 SrsIntlVal 5.4 10.57 -0.08 TotalBond 2.6 9.42 +0.06 Fidelity SAI TotalBd U.S.TreBdIdx First Eagle Funds GlbA Franklin A1 IncomeA1 2.25 FrankTemp/Frank Adv IncomeAdv FrankTemp/Franklin A Growth A RisDv A Guggenheim Funds Tru TotRtnBdFdClInst 23.51 +0.15 Harbor Funds CapApInst Harding Loevner IntlEq Invesco Funds A EqIncA Invesco Funds Y DevMktY JHF III DispVal DispValMCI John Hancock BondR6 JPMorgan I Class CoreBond EqInc LgCpGwth JPMorgan R Class ,JPMorgan,positive,0.5622237920761108,0.12444758415222168
Sources: Freddie Mac (average rate); Federal Housing Administration (delinquent borrowers); JPMorgan (share) ,JPMorgan,negative,0.4346562325954437,0.13068753480911255
"Schuknecht, who receives Social Security and does deliveries, said that despite the increased cost, he is glad to reinstate his mortgage. 'I'm going to be out here delivering Walmart groceries day and night, but it keeps my kids at home,' he said. ",Walmart,negative,0.44494667649269104,0.11010664701461792
Housing experts worry that saddling borrowers with higher mortgage payments puts them at risk of once again falling behind. A 2017 JPMorgan Chase Institute report found that a 10% mortgage-payment reduction re,JPMorgan,positive,0.555881917476654,0.1117638349533081
"Recessions over the past 30 years have closely tracked the willingness of banks to lend out the cash they collect from depositors. Bankers are charging higher interest rates on loans to consumers and corporations and for commercial real estate, according to the Fed's senior loan officer opinion survey. They are also demanding that borrowers post more collateral. Investors willing to take the risk are finding ways to benefit. Joel Holsinger, co-head of alternative credit at $360 billion fund manager Ares Management, specializes in lending to companies that fall in a credit gap because they can't easily borrow from banks or bond investors. The gap widened into a canyon in recent months, he said. ",Ares,positive,0.6644259691238403,0.32885193824768066
"*One-year rolling average of quarterly figures Sources: Ares Management, Federal Reserve, Goldman Sachs (loan-to-value ratio); TransUnion (auto, credit loans); Federal Reserve Bank of New York (consumer loans) ",Ares,negative,0.4015965759754181,0.19680684804916382
"*One-year rolling average of quarterly figures Sources: Ares Management, Federal Reserve, Goldman Sachs (loan-to-value ratio); TransUnion (auto, credit loans); Federal Reserve Bank of New York (consumer loans) ",Goldman,negative,0.4015965759754181,0.19680684804916382
"rowed cash to grow, or simply to stay afloat, are running out of options. Corporate bankruptcy filings have hit their highest number since 2010, according to S&P Global Market Intelligence. ",S&P Global,negative,0.3072308897972107,0.3855382204055786
"Homeowner delinquencies spiked during the beginning of the pandemic, then came down. More recently they have been ticking up again. Among Ginnie Mae bonds, which contain FHA mortgages, some 2.39% of homeowners were 90 or more days behind on their mortgages in April, up from 2.25% a year earlier, according to JPMorgan data. ",JPMorgan,positive,0.6314470767974854,0.2628941535949707
Franklin To Acquire Putnam ,Franklin,positive,0.5622237920761108,0.12444758415222168
"receive about $925 million, including about 33.3 million Franklin shares when the deal closes- ",Franklin,negative,0.486513614654541,0.02697277069091797
"Franklin also owns Legg Mason, Lexington Partners and Alcentra. ",Franklin,positive,0.6976959705352783,0.39539194107055664
Franklin could pay an additional $375 million over time if its new partnership with Great-West and Power Corp. hits its revenue-growth targets. Great-West and Power Corp. agreed to allocate $25 billion to Franklin investment managers within the first year of the partnership. ,Franklin,negative,0.34955212473869324,0.3008957505226135
"Secondary funds have presented a rare bright spot in a tough private-equity fundraising market over the past year or so. Sponsors of the vehicles raised $62.4 billion in the four quarters through March, 39.6% more than in the comparable period a year earlier, driven by Blackstone closing on $22.2 billion for its Blackstone Strategic Partners IX fund early this year, the largest vehicle yet raised for the strategy, according to research provider PitchBook Data. ",Blackstone,negative,0.42640241980552673,0.14719516038894653
"Intel is S&P's big winner, gaining 4.8%; Advance Auto Parts is laggard, losing 35% ",Intel,negative,0.3931676745414734,0.21366465091705322
"Intel is S&P's big winner, gaining 4.8%; Advance Auto Parts is laggard, losing 35% ",Advance Auto Parts,negative,0.3931676745414734,0.21366465091705322
"A rally in the shares of megacap technology firms Nvidia, Microsoft and Google-parent Alphabet helped power the S&P 500 higher for much of the month ",Nvidia,positive,0.5412871837615967,0.08257436752319336
"A rally in the shares of megacap technology firms Nvidia, Microsoft and Google-parent Alphabet helped power the S&P 500 higher for much of the month ",Microsoft,positive,0.5412871837615967,0.08257436752319336
"A rally in the shares of megacap technology firms Nvidia, Microsoft and Google-parent Alphabet helped power the S&P 500 higher for much of the month ",Alphabet,positive,0.5412871837615967,0.08257436752319336
"we're kind of stuck,' said Michael Arone, chief investment strategist at State Street Global Advisors. ",State Street,negative,0.30093446373939514,0.3981310725212097
"The daily snapshot of realworld trade informs financial instruments such as futures and contracts swapped by investors and energy companies, particuon larly Intercontinental Exchange's London-based trading venue. As the Brent field's output tapered in recent decades, threatening to make the benchmark less representative of the physical market, Platts and ICE gradually expanded the calculation to include four other grades drilled elsewhere in the North Sea. ",Intercontinental Exchange,negative,0.4127078354358673,0.17458432912826538
"Some investors also worry about politics, both inside and outside the country. The relationship between China and the U.S. soured further in February, when American officials shot down what they said was a Chinese surveillance balloon. China's focus on national security will make the government's policies less growthfriendly, Citi analysts wrote in a report on May 30. ",Citi,negative,0.4568418264389038,0.08631634712219238
Sources: BP (exports); CME Group (contracts) ,CME,positive,0.5622237920761108,0.12444758415222168
"Through May 24, the average number of outstanding futures contracts tied to crude traded in those centers ballooned nearly 57% over 2022 levels, according to CME Group, which owns the New York Mercantile Exchange. ",CME,negative,0.46610966324806213,0.06778067350387573
"Nvidia shares fell 5.7% Wednesday, ending a furious three-day rally that saw the chip maker's market capitalization briefly cross over the $1 trillion mark during Tuesday trading. Investors have been piling into Nvidia shares in a bet that its technology will be in high demand from companies that produce generative artificial intelligence like the ChatGPT platform. ",Nvidia,positive,0.7351841330528259,0.47036826610565186
Nvidia rival Intel was the S&P 500's best performer Wednesday after its chief financial officer said Intel is on pace to hit the upper end of its revenue guidance for the second quarter. The shares closed up 4.8%. ,Nvidia,positive,0.7080105543136597,0.41602110862731934
Nvidia rival Intel was the S&P 500's best performer Wednesday after its chief financial officer said Intel is on pace to hit the upper end of its revenue guidance for the second quarter. The shares closed up 4.8%. ,Intel,positive,0.7080105543136597,0.41602110862731934
Advance Auto Parts was the index's laggard. The retailer's shares plunged 35% after the company reported a sharp drop in quarterly ,Advance Auto Parts,positive,0.5570990443229675,0.11419808864593506
"Continued from page B1 such as when drivers burn gasoline in their cars, also known as Scope 3 emissions. Those received only 11% and 10% of the vote among Exxon and Chevron investors, respectively, compared with 27% and 33% for similar proposals last year. ",Exxon,positive,0.8501019477844238,0.7002038955688477
"Continued from page B1 such as when drivers burn gasoline in their cars, also known as Scope 3 emissions. Those received only 11% and 10% of the vote among Exxon and Chevron investors, respectively, compared with 27% and 33% for similar proposals last year. ",Chevron,positive,0.8501019477844238,0.7002038955688477
"In 2021, investment firm Engine No. 1 prevailed in a proxy battle against Exxon, winning three board seats at the company's annual meeting with the backing of investment firms, Vanguard, State Street and BlackRock. The firm argued that Exxon needed to form a better strategy to prepare for the world's anticipated energy transition. ",Exxon,positive,0.503568708896637,0.007137417793273926
"In 2021, investment firm Engine No. 1 prevailed in a proxy battle against Exxon, winning three board seats at the company's annual meeting with the backing of investment firms, Vanguard, State Street and BlackRock. The firm argued that Exxon needed to form a better strategy to prepare for the world's anticipated energy transition. ",State Street,positive,0.503568708896637,0.007137417793273926
"In 2021, investment firm Engine No. 1 prevailed in a proxy battle against Exxon, winning three board seats at the company's annual meeting with the backing of investment firms, Vanguard, State Street and BlackRock. The firm argued that Exxon needed to form a better strategy to prepare for the world's anticipated energy transition. ",BlackRock,positive,0.503568708896637,0.007137417793273926
"After the defeat, Exxon adopted a net-zero commitment-a goal to reduce or offset greenhouse-gas emissions from its operations to zero by 2050. ",Exxon,positive,0.5622237920761108,0.12444758415222168
"The pushback against ESG measures has also hit investment firms such as BlackRock, which have faced potential boycotts in Texas and other red states. Republican officials in Florida, Texas, Louisiana and South Carolina pulled more than $4 billion in pension and investment funds from BlackRock starting last year. BlackRock brought in $230 billion from U.S. clients in 2022. ",BlackRock,positive,0.5267574787139893,0.053514957427978516
"It wasn't immediately clear how BlackRock, State Street and Vanguard voted at the meetings this week. ",BlackRock,negative,0.33079615235328674,0.3384076952934265
"It wasn't immediately clear how BlackRock, State Street and Vanguard voted at the meetings this week. ",State Street,negative,0.33079615235328674,0.3384076952934265
State Street and BlackRock declined to comment. Vanguard didn't immediately respond to a request for comment. ,State Street,positive,0.5556045770645142,0.11120915412902832
State Street and BlackRock declined to comment. Vanguard didn't immediately respond to a request for comment. ,BlackRock,positive,0.5556045770645142,0.11120915412902832
Are Megafirms Like Nvidia Too Big? ,Nvidia,positive,0.5622237920761108,0.12444758415222168
"The market value of chip maker Nvidia briefly hit $1 trillion for the first time on Tuesday, giving it a seat among the likes of Apple, Microsoft and Amazon.com. The dominance of Silicon Valley companies, which flows from the massive economies of scale and network effects to be found in digital technology, appeared to wobble in 2022, but has come roaring back over the past three months. ",Nvidia,positive,0.5094100832939148,0.01882016658782959
"The market value of chip maker Nvidia briefly hit $1 trillion for the first time on Tuesday, giving it a seat among the likes of Apple, Microsoft and Amazon.com. The dominance of Silicon Valley companies, which flows from the massive economies of scale and network effects to be found in digital technology, appeared to wobble in 2022, but has come roaring back over the past three months. ",Apple,positive,0.5094100832939148,0.01882016658782959
"The market value of chip maker Nvidia briefly hit $1 trillion for the first time on Tuesday, giving it a seat among the likes of Apple, Microsoft and Amazon.com. The dominance of Silicon Valley companies, which flows from the massive economies of scale and network effects to be found in digital technology, appeared to wobble in 2022, but has come roaring back over the past three months. ",Microsoft,positive,0.5094100832939148,0.01882016658782959
"The market value of chip maker Nvidia briefly hit $1 trillion for the first time on Tuesday, giving it a seat among the likes of Apple, Microsoft and Amazon.com. The dominance of Silicon Valley companies, which flows from the massive economies of scale and network effects to be found in digital technology, appeared to wobble in 2022, but has come roaring back over the past three months. ",Amazon,positive,0.5094100832939148,0.01882016658782959
"One reason is the unusual uncertainty surrounding the global economy. Many of today's market trends started in March, when several U.S. regional banks failed. Money has since flowed to what investors call quality firms-those with big cash buffers and strong margins-which in today's corporate landscape tend to be the larger, growth-focused companies. Smaller companies are more likely to be so-called value stocks that struggle amid economic volatility. Yet this isn't just a scramble for havens. Investors also are responding to economic and technological change. 'When people talk of structural forces, they think of further down the line, but actually they are playing out as we speak,' said Wei Li, BlackRock's global chief investment strategist. ",BlackRock,negative,0.04883512482047081,0.9023297503590584
"Above all, though, there is the craze for language-generating artificial intelligence that started six months ago, when Microsoftbacked OpenAI released its ChatGPT tool. ",Microsoft,negative,0.45332300662994385,0.0933539867401123
"images and videos is a clear opportunity for the tech giants. Nvidia's latest stock-market surge was prompted by guidance that it stands to make a killing from the advanced chips needed for AI calculations. Yet a report published by UBS analysts on Tuesday also highlighted the technology's costcutting potential elsewhere. In sectors like media, leisure and commercial services, where labor makes up more than 30% of costs, companies are citing AI far more frequently, they find. ",Nvidia,negative,0.19740615785121918,0.6051876842975616
"Moderna, Pfizer and its partner BioNTech are among the biggest losers in the healthcare sector this year, dropping more than 25% each. In all, more than $300 billion has been erased from their combined market value since they peaked during the pandemic. ",Moderna,negative,0.45397448539733887,0.09205102920532227
"Moderna, Pfizer and its partner BioNTech are among the biggest losers in the healthcare sector this year, dropping more than 25% each. In all, more than $300 billion has been erased from their combined market value since they peaked during the pandemic. ",Pfizer,negative,0.45397448539733887,0.09205102920532227
"by a sense that as the Covid-19 emergency enters the rearview mirror, demand for boosters will continue to wane. Just last week, the European Commission cut the number of vaccines it is purchasing from Pfizer and BioNTech. Meanwhile, in the U.S., about 17% of the population has received the reformulated boosters that have been available since September. That is downright anemic when compared ",Pfizer,positive,0.5039474964141846,0.00789499282836914
The Covid-19 cliff is making investors jittery. Moderna made a cu,Moderna,negative,0.4719667136669159,0.05606657266616821
"Pfizer, meanwhile, is projected by ",Pfizer,positive,0.5622237920761108,0.12444758415222168
"analysts to see sales from its Covid-19 products-the vaccine and oral treatment Paxlovid-decline to just over $20 billion in 2023 from more than $55 billion last year. And while prices per dose will increase as both companies shift from government purchase agreements to a commercial market in the U.S., investors are skeptical of Pfizer's projection that revenue will rebound after a trough year in 2023. ",Pfizer,positive,0.7118862867355347,0.42377257347106934
"While it is impossible to predict how the virus will evolve, Jefferies analysts estimate that the total Covid vaccine market will generate global sales of $8 billion by 2030. Pfizer's stock is trading roughly where it was before the pandemic began, though, as if the massive windfall from Covid-19 had never happened. It now has the highest dividend yield among big pharma companies-just over 4%-with one of the lowest price/earnings ratios. At these levels, there is more upside than downside to owning Pfizer, which has used its Covid riches to go on an acquisition spree. ",Pfizer,positive,0.6556365489959717,0.31127309799194336
"And just as their Covid franchises tail off, Moderna and Pfizer stand to gain from a new market that is now opening up for RSV vaccines. Respiratory syncytial virus, or RSV, can lead to serious health problems such as difficulty breathing and pneumonia for in",Moderna,positive,0.8874146342277527,0.7748292684555054
"And just as their Covid franchises tail off, Moderna and Pfizer stand to gain from a new market that is now opening up for RSV vaccines. Respiratory syncytial virus, or RSV, can lead to serious health problems such as difficulty breathing and pneumonia for in",Pfizer,positive,0.8874146342277527,0.7748292684555054
